CustomerID,Age,Gender,Province,City,JoinDate,TenureYears_Reported,PrimaryAccountType,NumProductsHeld,AccountBalance,CreditScore,AnnualIncome,MonthlyTransactions,ComplaintsLast12M,HasOnlineBanking,HasMobileApp,PreferredChannel,MaritalStatus,EmploymentStatus,LastContactDate,Churned
CUS10848,41.0,MALE,manitoba,Brandon,2010-05-21,14.6,Personal Loan,1,18472.44,680.0,28K,10,1,Y,1,Branch,Widowed,Part-Time,2024-03-15,Yes
CUS14041,40.0,Female,alberta,Red Deer,2018-07-21,6.4,Mortgage,1,"$3,488.11",702.0,59K,4,0,N,Yes,Phone Banking,Married,Self-Employed,05-28-2024,No
CUS11648,43.0,Female,B.C.,Surrey,11-05-2023,1.2,Credit Card,5,-720.28,748.0,82100.0,26,2,Yes,Yes,Online Banking,Married,Unemployed,08/09/2024,No
CUS11228,65.0,F,MB,Brandon,03/11/2016,8.2,TFSA,1,1738.64,334.0,"$94,500",10,0,Yes,Yes,Phone Banking,Widowed,Full-Time,2023-01-24,No
CUS11282,36.0,MALE,ON,Mississauga,04/06/2023,1.6,RRSP,4,4030.35,763.0,"$59,500",8,0,Y,Yes,Branch,Widowed,Part-Time,"July 14, 2023",Yes
CUS11587,36.0,MALE,Manitoba,Brandon,2023-08-17,1.4,Credit Card,4,$-525.44,720.0,67K,4,1,N,Y,Branch ,Married,Student,2024-10-05,No
CUS11307,18.0,FEMALE,Prince Edward Island,Charlottetown,20/11/2018,6.1,Personal Loan,2,3732.98,717.0,"$48,800",12,0,Y,No,Mobile App,Divorced,Self-Employed,2021-12-02,Yes
CUS13593,22.0,FEMALE,NB,Saint John,2013-07-27,11.4,Savings,2,2447.88,773.0,60K,0,2,Yes,Yes,Phone,Single,,2022-09-06,No
CUS10936,33.0,female,pei,Charlottetown,2021-07-23,3.4,RRSP,3,11680.16,692.0,"$56,000",11,0,Y,No,Phone Banking,Widowed,Full-Time,2024-09-04,No
CUS11772,44.0,female,Manitoba,Winnipeg,2018-05-11,6.6,RRSP,2,19163.34,772.0,"$30,000",3,2,Y,No,Phone,Divorced,Part-Time,2022-09-01,Yes
CUS12882,44.0,MALE,saskatchewan,Regina,2015-08-15,9.4,TFSA,1,6411.22,711.0,28100.0,5,1,N,N,Online banking,Divorced,Student,2019-05-16,Yes
CUS14077,26.0,M,PE,Charlottetown,2014-09-09,10.3,Personal Loan,1,"$6,175.11",806.0,43400.0,5,0,Yes,Yes,Online,Married,Student,10-Mar-2017,No
CUS12266,23.0,MALE,British Columbia,Vancouver,18/08/2012,12.4,Credit Card,4,4120.75,746.0,33K,24,0,Yes,Yes,Branch,Divorced,Student,2013-09-24,No
CUS13555,65.0,F,Alberta,Calgary,30/08/2017,7.3,Personal Loan,3,"$15,073.49",745.0,"$46,400",9,2,Yes,No,Phone Banking,Single,Self-Employed,2021-07-06,Yes
CUS13956,28.0,MALE,New Brunswick,Moncton,2021-11-10,3.1,Savings,1,$451.72,518.0,,4,0,No,No,online,Married,Student,2024-09-05,No
CUS13620,63.0,MALE,Ontario,Ottawa,2021-09-24,3.3,TFSA,3,"$11,589.52",731.0,77500.0,14,1,No,No,mobile app,Divorced,Part-Time,09/11/2022,No
CUS10181,40.0,male,BC,Victoria,2014-02-06,10.9,Personal Loan,5,15165.35,691.0,44700.0,17,2,0,Yes,online,Single,Full-Time,20/12/2023,No
CUS11852,48.0,female,NB,Moncton,2017-07-15,7.5,Credit Card,1,"$54,825.62",749.0,52K,12,0,TRUE,No,Mobile,Married,Full-Time,09-03-2018,No
CUS12966,41.0,M,manitoba,Winnipeg,01-Jun-2022,2.6,TFSA,2,"$47,542.92",783.0,74K,11,0,Yes,No,mobile app,Widowed,Student,03-Dec-2023,No
CUS10279,56.0,FEMALE,british columbia,Kelowna,27/06/2019,5.5,Chequing,3,"$3,056.26",619.0,101K,0,0,Yes,TRUE,phone,Married,Self-Employed,15-Nov-2022,Yes
CUS12399,51.0,M,alberta,Lethbridge,2013-07-02,11.5,TFSA,2,61257.72,769.0,54600.0,11,0,Yes,No,phone,Single,Self-Employed,05-Sep-2018,Yes
CUS12744,18.0,M,Nova Scotia,Halifax,2014-02-02,10.9,Chequing,2,12306.92,677.0,41400.0,9,1,No,Y,Online banking,Married,Full-Time,2020-11-04,No
CUS11499,66.0,M,saskatchewan,Regina,2019-05-05,5.7,RRSP,1,3865.08,748.0,105300.0,4,0,No,FALSE,Mobile App,Divorced,Full-Time,12/10/2021,No
CUS13886,21.0,male,Alta., Edmonton ,2016-06-15,8.5,RRSP,2,"$17,447.01",673.0,62600.0,0,0,Yes,No,phone,Divorced,Full-Time,11-06-2017,Yes
CUS10583,,male,Newfoundland and Labrador,St. John's,2018-10-27,6.2,Personal Loan,3,2790.78,805.0,74600.0,22,0,1,0,Mobile,Married,Unemployed,2024-03-03,No
CUS14086,25.0,FEMALE,saskatchewan,Saskatoon,2018-09-20,6.3,RRSP,1,"$6,257.48",775.0,32K,11,0,No,No,Branch ,Single,Unemployed,2024-11-28,No
CUS13856,41.0,MALE,Ontario,London,2011-03-23,13.8,Personal Loan,3,1148.05,549.0,"$153,200",5,1,No,Yes,mobile app,Widowed,Self-Employed,"October 04, 2018",Yes
CUS12911,56.0,Male,newfoundland,Corner Brook,2014-02-08,10.9,Mortgage,4,3913.81,556.0,52K,12,2,No,Yes,Branch,Divorced,Self-Employed,20/05/2021,No
CUS12555,38.0,MALE,pei, Charlottetown ,01/07/2011,13.5,Mortgage,5,"$3,997.13",695.0,"$47,700",8,0,Y,Y,online,Widowed,Retired,03-20-2016,No
CUS11850,38.0,male,Prince Edward Island,Charlottetown,04/01/2015,10.0,Credit Card,4,8407.45,732.0,76K,11,2,No,FALSE,Online,Single,Student,21-Jun-2019,No
CUS10058,47.0,male,Saskatchewan,Saskatoon,2010-05-30,14.6,Savings,2,3561.63,873.0,38400.0,21,0,TRUE,No,Phone Banking,Single,Student,2013-07-29,Yes
CUS12984,60.0,M,Que.,Montreal,2023-10-03,1.2,Credit Card,3,-338.43,812.0,"$47,400",12,0,No,0,In-Branch,Widowed,Unemployed,2023-12-25,No
CUS13494,58.0,MALE,Quebec,Montreal,2023-11-18,1.1,Personal Loan,2,"$6,622.55",672.0,"$107,800",20,0,1,1,Online Banking,,Self-Employed,2023-12-24,Yes
CUS12040,28.0,M,NB,Moncton,14-Jul-2017,7.5,TFSA,1,4790.1,800.0,49K,21,0,Yes,Y,Online Banking,Married,Student,08/07/2023,No
CUS10739,58.0,MALE,NB,Moncton,2017-10-21,7.2,Chequing,4,"$6,889.96",613.0,"$29,700",10,0,No,FALSE,Mobile,Married,Student,10-Apr-2022,Yes
CUS13770,46.0,Male,Nova Scotia,Halifax,2012-01-19,13.0,Chequing,1,2274.18,586.0,55200.0,15,0,Yes,No,Mobile,Married,Full-Time,29/11/2023,No
CUS12619,38.0,Male,Ontario,London,2017-10-10,7.2,RRSP,2,"$9,504.60",652.0,"$81,300",13,0,No,No,App,Widowed,Retired,28/12/2020,Yes
CUS11024,47.0,Male,Quebec,Montreal,2023-03-21,1.8,Mortgage,2,573.91,574.0,"$82,300",13,0,No,Yes,Phone,Married,Self-Employed,23/04/2023,Yes
CUS11109,42.0,Male,Prince Edward Island,Charlottetown,2013-06-08,11.6,Personal Loan,3,4706.1,514.0,101K,25,0,Yes,Yes,mobile app,Divorced,Student,07/10/2015,No
CUS13945,44.0,male,AB,Lethbridge,29/05/2014,10.6,Mortgage,5,5027.22,636.0,82100.0,10,0,No,FALSE,Phone Banking,Widowed,Student,2017-12-11,No
CUS11272,31.0,MALE,Ontario,Ottawa,2011-04-23,,Mortgage,2,3013.33,728.0,,0,0,N,Y,Mobile,Widowed,Self-Employed,09-19-2019,Yes
CUS10347,34.0,female,ontario,London,2015-07-20,9.5,Personal Loan,3,9478.96,580.0,"$66,000",19,0,1,Yes,In-Branch,Widowed,Self-Employed,15/03/2022,No
CUS10503,47.0,Female,quebec,Laval,2013-02-24,11.8,Chequing,2,"$1,080.50",691.0,52K,0,0,0,Y,Mobile,Divorced,Self-Employed,26/03/2023,No
CUS14108,42.0,Female,quebec,Montreal,2023-09-28,1.3,Credit Card,2,$-524.29,813.0,20K,13,0,No,Yes,In-Branch,Single,Retired,2023-12-20,No
CUS10834,45.0,male,BC,Victoria,10-Aug-2023,1.4,RRSP,1,"$2,238.59",590.0,54K,10,0,Yes,No,Phone Banking,,Unemployed,03-21-2024,Yes
CUS11733,59.0,F,Saskatchewan,Regina,2018-12-06,6.1,Credit Card,3,-1010.13,615.0,51K,9,0,No,0,Branch ,Widowed,Student,2022-01-11,No
CUS13983,48.0,FEMALE,saskatchewan,Saskatoon,03/02/2023,1.9,Mortgage,2,"$1,065.20",725.0,96K,10,0,Yes,FALSE,Online banking,Divorced,Full-Time,12-12-2023,Yes
CUS13867,48.0,non-binary,Que.,Laval,2019-10-06,5.2,TFSA,2,2312.6,690.0,36K,3,1,0,Y,App,Single,Part-Time,03/04/2020,No
CUS12627,35.0,F,QC,Gatineau,2016-10-18,8.2,Credit Card,1,-946.9,632.0,97K,4,0,Y,No,branch,Divorced,Unemployed,"March 16, 2020",Yes
CUS13771,51.0,Male,quebec,Montreal,2020-07-09,4.5,Personal Loan,1,"$3,381.12",608.0,77K,14,0,FALSE,0,branch,Married,Full-Time,02-Apr-2023,No
CUS13170,67.0,male,BC,Victoria,10-19-2010,14.2,Credit Card,1,"$1,391.35",624.0,60000.0,21,0,No,No,,Single,Student,"March 11, 2021",No
CUS11534,51.0,M,NS,Sydney,2014-12-15,10.0,Savings,4,"$3,880.96",656.0,"$44,500",7,0,0,No,branch,Divorced,Full-Time,2018-02-08,No
CUS11003,53.0,FEMALE,manitoba,Winnipeg,"August 07, 2019",5.4,Savings,1,"$15,338.26",480.0,28900.0,0,0,No,1,Online,Widowed,Self-Employed,27/06/2020,Yes
CUS11009,47.0,Female,Newfoundland and Labrador,Corner Brook,22/08/2014,10.4,Mortgage,2,9965.63,753.0,62900.0,14,2,No,Y,App,Single,Part-Time,2021-06-11,No
CUS11808,65.0,female,ontario,Toronto,01-17-2016,9.0,TFSA,1,4465.56,745.0,96K,12,0,Yes,Yes,In-Branch,Married,Full-Time,2023-02-15,Yes
CUS10566,46.0,female,BC,Surrey,2014-10-22,10.2,Mortgage,1,"$16,875.29",600.0,58800.0,12,1,No,No,,Divorced,Unemployed,"February 26, 2015",Yes
CUS10264,58.0,Female,newfoundland,St. John's,2012-12-11,12.1,RRSP,4,"$8,255.31",767.0,68K,35,0,No,Y,Online banking,Married,Student,2024-10-04,No
CUS12223,40.0,male,nova scotia,Sydney,01/12/2022,2.1,Personal Loan,3,5847.98,694.0,"$84,800",17,0,Yes,No,Mobile App,Widowed,Student,2023-05-23,No
CUS10382,27.0,Female,british columbia,Surrey,2012-05-21,12.6,Mortgage,2,"$5,329.02",687.0,36K,17,0,No,N,online,Single,Full-Time,06-07-2022,No
CUS13597,30.0,M,Quebec,Laval,2023-04-03,1.7,Mortgage,3,"$1,855.34",656.0,"$71,500",17,0,No,No,branch,Divorced,Student,11/06/2024,No
CUS13747,46.0,,PE,Charlottetown,07/03/2018,6.8,Savings,3,"$2,770.07",839.0,"$58,600",13,0,Yes,No,Phone,Widowed,Student,2024-03-23,No
CUS13183,54.0,Male,Newfoundland and Labrador,St. John's,2016-10-29,,TFSA,1,4353.76,587.0,43K,22,1,N,Yes,mobile app,Single,Full-Time,2017-08-04,No
CUS11771,68.0,F,alberta, Calgary ,2010-10-14,14.2,RRSP,1,1375.97,689.0,71K,11,2,Yes,0,Mobile,Widowed,Unemployed,2017-02-01,No
CUS11103,34.0,Female,NS,Sydney,11-04-2023,1.2,RRSP,1,10409.53,786.0,98K,16,0,Yes,Yes,phone,Widowed,Part-Time,09-Jan-2024,
CUS11794,18.0,male,Quebec,Quebec City,30-May-2017,7.6,Credit Card,1,8890.19,652.0,72K,23,0,Yes,Yes,Online,Married,Unemployed,27/09/2023,Yes
CUS11660,23.0,MALE,British Columbia,Surrey,2012-09-23,12.3,RRSP,1,3233.96,696.0,69800.0,23,0,No,Yes,App,Married,Self-Employed,31/03/2024,Yes
CUS12656,58.0,female,QC,Laval,2011-10-13,13.2,TFSA,2,1827.59,,74K,11,0,0,No,Online banking,Widowed,Full-Time,2022-01-16,No
CUS13129,39.0,NON-BINARY,Alta.,Red Deer,2012-08-21,12.4,TFSA,1,4435.31,679.0,54K,9,4,No,N,Online banking,Divorced,Self-Employed,2021-06-23,Yes
CUS12036,53.0,Female,manitoba,Winnipeg,26/06/2013,11.5,Mortgage,4,"$2,181.72",623.0,102K,7,0,No,No,Mobile,Divorced,Student,2018-01-29,No
CUS13740,57.0,female,British Columbia,Vancouver,17/05/2016,8.6,Savings,3,6485.79,731.0,"$61,300",16,0,N,N,In-Branch,Married,Full-Time,30/07/2016,Yes
CUS11909,46.0,NON-BINARY,ON,Mississauga,10-28-2012,12.2,RRSP,3,"$1,803.83",796.0,72K,19,3,Y,0,phone,Married,Self-Employed,2023-02-17,Yes
CUS13373,44.0,Female,AB,Lethbridge,2015-05-13,9.6,Mortgage,3,8541.54,512.0,,11,0,No,No,branch,Single,Part-Time,12-13-2018,No
CUS10033,54.0,FEMALE,Ont.,London,2023-02-17,1.9,Mortgage,3,"$5,195.38",731.0,90300.0,15,0,No,Yes,App,Single,Unemployed,2023-07-04,Yes
CUS12461,24.0,male,Manitoba, Brandon ,04-15-2017,7.7,Credit Card,1,$-493.95,563.0,67200.0,19,4,No,Yes,Phone Banking,Married,Part-Time,2017-06-24,Yes
CUS12216,51.0,MALE,manitoba,Brandon,2014-11-19,10.1,Savings,2,"$7,053.92",725.0,"$67,100",16,0,Yes,1,Online banking,Divorced,Self-Employed,"March 15, 2021",No
CUS13082,23.0,Male,quebec,Quebec City,2023-10-02,1.2,Chequing,1,"$6,168.56",700.0,55600.0,13,0,1,No,Mobile,Married,Full-Time,02/11/2023,No
CUS10241,70.0,male,british columbia,Kelowna,2014-07-22,10.4,Chequing,1,18712.54,735.0,"$136,700",14,0,TRUE,Y,App,Single,Part-Time,2021-09-16,No
CUS12272,45.0,MALE,Saskatchewan,Saskatoon,2012-09-17,12.3,Credit Card,4,$-417.80,679.0,34K,14,0,Y,Yes,mobile app,Single,Unemployed,09-15-2016,No
CUS12531,18.0,Male,manitoba,Brandon,"July 18, 2023",1.5,RRSP,4,11398.12,676.0,,9,1,Yes,Y,Mobile App,Divorced,Unemployed,2024-08-05,No
CUS13700,33.0,Male,new brunswick,Saint John,09-10-2015,9.3,TFSA,2,"$2,447.62",606.0,121K,5,0,N,Yes,Phone Banking,Married,Self-Employed,01-22-2022,Yes
CUS12657,34.0,M,BC,Victoria,2023-08-02,1.4,Personal Loan,3,11120.06,663.0,57K,24,1,N,Y,online,Single,Retired,30/09/2023,Yes
CUS13708,39.0,MALE,New Brunswick,Saint John,03-17-2016,,Savings,4,"$2,997.63",666.0,"$32,200",0,0,No,Y,Branch ,Single,Unemployed,2021-11-08,No
CUS10394,30.0,Male,NB,Saint John,2022-10-04,2.2,TFSA,1,1697.25,621.0,"$33,200",20,0,1,No,Online banking,Single,,"August 03, 2024",Yes
CUS13582,35.0,M,saskatchewan,Saskatoon,2014-11-28,10.1,Savings,3,"$13,328.67",595.0,"$53,500",15,0,FALSE,Y,Mobile App,Widowed,Self-Employed,2023-05-09,No
CUS12516,32.0,male,Saskatchewan,Saskatoon,2018-09-02,6.3,Savings,2,"$6,954.33",643.0,37800.0,14,2,No,No,Online banking,Divorced,Full-Time,2022-12-18,Yes
CUS10281,26.0,M,quebec,Quebec City,2017-02-11,7.9,Mortgage,1,9486.51,660.0,,14,0,Y,N,Mobile App,Married,Student,2022-09-16,No
CUS10218,40.0,Non-binary,Quebec,Montreal,2020-11-06,4.2,Credit Card,2,6931.89,632.0,70K,19,0,FALSE,Yes,Mobile,Married,Retired,2024-06-04,No
CUS12324,61.0,male,B.C.,Victoria,2015-07-15,9.5,Savings,3,793.8,775.0,71K,0,0,1,0,Online Banking,Single,Full-Time,14-Dec-2018,No
CUS10984,18.0,male,Prince Edward Island,Charlottetown,2019-09-15,5.3,Personal Loan,2,429.37,808.0,48K,4,1,0,Yes,Mobile,Divorced,Unemployed,2024-07-24,No
CUS10190,32.0,F,NL,Corner Brook,2018-06-27,6.5,Chequing,1,"$4,374.76",674.0,"$69,700",6,0,No,Yes,Mobile,,Retired,2024-07-13,No
CUS13165,44.0,FEMALE,british columbia, Surrey ,26-Feb-2019,5.8,Savings,2,"$1,122.81",,"$61,200",11,0,0,Yes,In-Branch,Single,Self-Employed,2023-09-13,Yes
CUS10554,31.0,F,british columbia,Kelowna,2018-04-23,6.7,Mortgage,2,$893.28,,55100.0,3,0,No,No,online,Widowed,Unemployed,13-Nov-2018,No
CUS13315,29.0,Male,british columbia,Victoria,2014-12-29,10.0,Credit Card,2,-383.47,819.0,97200.0,26,0,No,Y,Phone Banking,Single,Unemployed,2017-06-25,No
CUS13913,,Female,British Columbia,Victoria,06-22-2022,2.5,RRSP,2,"$5,056.51",590.0,"$29,500",10,1,No,Yes,Branch,Widowed,Self-Employed,28/09/2024,No
CUS12004,31.0,MALE,Que.,Quebec City,18/06/2017,7.5,Mortgage,3,"$5,399.65",864.0,67K,11,0,Yes,Yes,App,Divorced,Self-Employed,2024-01-18,No
CUS11129,56.0,male,New Brunswick, Saint John ,2019-03-20,5.8,Chequing,3,422.24,643.0,"$27,800",3,0,0,No,Online,Divorced,Part-Time,2023-07-31,No
CUS11612,35.0,M,New Brunswick,Saint John,2011-11-07,13.1,Mortgage,2,"$2,899.51",613.0,77900.0,29,1,Yes,Yes,phone,Married,Retired,15-Nov-2017,Yes
CUS11299,59.0,M,Nova Scotia,Sydney,05-Sep-2018,6.3,Personal Loan,4,7970.71,673.0,92700.0,12,0,No,No,Online,Widowed,Unemployed,10/03/2020,No
CUS12112,47.0,MALE,SK, Regina ,15-Nov-2023,1.1,Credit Card,2,5906.27,742.0,75K,15,0,No,Yes,Online,Single,Self-Employed,2024-04-03,No
CUS11181,32.0,female,newfoundland,Corner Brook,"February 02, 2018",6.9,Mortgage,5,847.81,795.0,52800.0,24,0,0,No,Online,Married,Self-Employed,2023-07-03,No
CUS13877,35.0,Male,QC,Gatineau,2023-06-11,1.6,TFSA,2,6894.81,810.0,32100.0,17,0,1,No,branch,Widowed,Student,2024-03-15,No
CUS10740,53.0,Female,ON, Ottawa ,05-05-2010,14.7,Chequing,4,872.86,767.0,63K,17,0,No,Y,Phone,Married,Full-Time,2015-11-26,Yes
CUS13469,,FEMALE,Ontario,Hamilton,2014-07-07,10.5,Mortgage,2,1715.39,596.0,"$61,500",3,0,Yes,No,Branch ,Widowed,Self-Employed,"December 11, 2018",No
CUS11445,30.0,male,SK,Regina,20-Jan-2014,10.9,Personal Loan,1,"$3,458.14",703.0,"$55,800",2,3,Yes,TRUE,online,Single,Student,2024-07-09,Yes
CUS13320,38.0,FEMALE,Quebec,Laval,08/02/2019,5.9,TFSA,1,"$1,136.60",737.0,31K,18,1,Y,No,Phone,Widowed,Student,20-Jun-2024,Yes
CUS10667,53.0,M,Newfoundland and Labrador,Corner Brook,2021-08-22,3.4,RRSP,1,6161.7,717.0,"$56,900",28,1,TRUE,No,Branch ,Single,Full-Time,02-May-2023,No
CUS11507,35.0,male,Quebec, Quebec City ,10-30-2012,12.2,RRSP,3,"$42,882.24",,,20,2,TRUE,No,Phone Banking,Single,Unemployed,08-03-2020,No
CUS10632,69.0,Female,ON, Toronto ,2019-06-21,5.5,Credit Card,3,$-269.15,,100K,7,1,N,No,Mobile,Divorced,Part-Time,11-04-2023,Yes
CUS13422,39.0,Female,nova scotia,Sydney,2020-08-06,4.4,Credit Card,2,3638.9,843.0,45K,11,0,N,1,Mobile,Widowed,Student,18/12/2020,Yes
CUS13412,42.0,MALE,PE,Charlottetown,2022-11-02,2.2,TFSA,1,4633.99,565.0,"$45,600",14,0,Y,No,Phone Banking,Widowed,Self-Employed,29-Aug-2023,Yes
CUS11731,56.0,Male,Ont.,Hamilton,28-Jul-2017,7.4,TFSA,1,3063.44,-1.0,"$58,900",9,1,Y,N,online,Widowed,,2024-07-07,Yes
CUS10013,30.0,male,Manitoba,Winnipeg,2023-07-26,1.4,TFSA,3,"$5,776.92",634.0,"$81,800",24,2,Yes,Y,App,,,"December 01, 2024",Yes
CUS10486,45.0,F,BC,Kelowna,2020-06-25,4.5,Credit Card,3,15273.42,,"$39,300",27,0,Y,No,Phone Banking,Single,Full-Time,2022-02-26,No
CUS11236,18.0,M,nova scotia,Sydney,2018-06-30,6.5,Personal Loan,2,5858.89,690.0,103K,17,0,Yes,Yes,phone,Married,Self-Employed,03/08/2021,No
CUS12591,53.0,female,saskatchewan,Regina,20/06/2015,9.5,Mortgage,4,"$5,614.00",699.0,31400.0,23,4,No,Yes,Mobile,Divorced,Self-Employed,2023-06-13,No
CUS14151,46.0,Female,newfoundland,St. John's,02-03-2011,13.9,Savings,1,5656.89,698.0,53K,12,4,Yes,No,,Married,Unemployed,2014-10-10,Yes
CUS13662,41.0,F,Nova Scotia,Halifax,2020-04-11,4.7,TFSA,1,2900.97,,"$21,100",18,0,No,1,Mobile App,Married,Full-Time,25/06/2022,Yes
CUS11959,59.0,M,Saskatchewan,Regina,2011-06-23,13.5,Chequing,2,3351.4,709.0,80K,11,1,No,Yes,Online Banking,Divorced,Full-Time,11-22-2015,No
CUS11788,70.0,MALE,alberta, Edmonton ,2019-10-21,5.2,Mortgage,1,815.66,683.0,70200.0,8,0,No,Yes,phone,Single,Unemployed,07-23-2020,Yes
CUS11465,52.0,female,NS,Sydney,2019-10-14,5.2,RRSP,1,19335.73,754.0,"$63,000",16,0,Yes,Yes,Online Banking,Divorced,Student,25-Jan-2022,No
CUS13121,58.0,Female,Manitoba,Winnipeg,25/11/2013,11.1,Savings,2,"$48,129.76",581.0,73K,15,0,FALSE,No,Online banking,Single,Student,2021-06-17,No
CUS13534,30.0,F,NL,St. John's,2013-12-08,11.1,Savings,2,"$1,742.37",622.0,28K,8,0,FALSE,No,Branch ,Divorced,Unemployed,2017-04-30,No
CUS12412,63.0,MALE,Prince Edward Island,Charlottetown,2012-01-01,13.0,Personal Loan,3,1516.05,568.0,68700.0,0,1,N,Yes,Mobile App,Widowed,Student,09-07-2023,No
CUS13207,44.0,FEMALE,NL,St. John's,26-Jun-2021,3.5,Credit Card,3,"$1,606.40",715.0,101K,8,2,Yes,No,Mobile App,Married,Unemployed,2021-10-09,Yes
CUS12255,34.0,Male,british columbia,Vancouver,2018-01-10,7.0,Savings,2,"$2,149.34",485.0,38K,12,0,Yes,No,Online Banking,Single,Unemployed,2019-10-24,No
CUS12014,18.0,M,PE,Charlottetown,02-06-2019,5.9,Chequing,3,"$3,663.18",648.0,"$34,600",20,0,0,0,Branch,Married,Part-Time,2022-07-05,No
CUS13219,34.0,MALE,ontario,Ottawa,06-22-2010,14.5,Credit Card,1,"$1,899.38",660.0,51700.0,10,0,Yes,Yes,phone,Divorced,Retired,2013-10-27,No
CUS10159,44.0,male,manitoba,Winnipeg,2022-05-21,2.6,Personal Loan,3,6259.08,812.0,"$100,800",8,2,Yes,Y,Phone Banking,Married,Self-Employed,2024-06-10,No
CUS11980,38.0,Non-binary,newfoundland,St. John's,2010-02-21,14.9,Savings,3,6100.03,658.0,124800.0,16,3,N,Y,App,Married,Self-Employed,2017-04-27,Yes
CUS11410,49.0,FEMALE,NB,Saint John,13-Aug-2022,2.4,Personal Loan,2,1507.11,643.0,31K,21,1,1,Y,Phone Banking,Divorced,Student,2023-02-02,No
CUS13068,25.0,Female,SK,Saskatoon,06/01/2012,13.0,Personal Loan,3,24324.84,727.0,63K,11,0,Y,FALSE,In-Branch,Widowed,Self-Employed,01/01/2022,Yes
CUS11429,66.0,female,SK,Regina,2015-09-20,9.3,Mortgage,3,2025.67,753.0,43900.0,0,0,No,No,Online,Divorced,Full-Time,12-04-2023,No
CUS12356,22.0,MALE,New Brunswick,Moncton,2011-10-31,13.2,Chequing,1,5533.84,689.0,72K,15,0,No,0,Branch,Divorced,Full-Time,2017-04-18,Yes
CUS11124,18.0,Female,B.C.,Surrey,2016-04-28,8.7,Mortgage,3,"$2,530.99",584.0,43300.0,0,0,No,No,Mobile App,Widowed,Self-Employed,05/11/2022,No
CUS12119,18.0,M,Saskatchewan,Regina,19/11/2014,10.1,RRSP,3,1756.13,535.0,43500.0,14,0,Yes,Yes,Online banking,Divorced,Retired,08-16-2020,Yes
CUS10227,43.0,F,british columbia,Surrey,2022-09-21,2.3,Credit Card,2,"$3,251.83",812.0,32400.0,7,0,Yes,Y,Phone Banking,Widowed,Self-Employed,2024-02-07,No
CUS12990,28.0,Male,Newfoundland and Labrador,Corner Brook,2016-06-10,8.6,Savings,1,9179.84,620.0,26500.0,8,0,Y,Yes,mobile app,Widowed,Self-Employed,21-Jan-2020,No
CUS12642,18.0,Non-binary,British Columbia, Kelowna ,20/11/2020,4.1,Credit Card,1,5250.65,665.0,55700.0,14,0,Yes,Yes,In-Branch,Single,Student,06-09-2022,No
CUS12023,27.0,female,Newfoundland and Labrador,Corner Brook,15/05/2018,6.6,Mortgage,5,6257.73,,"$18,000",24,0,TRUE,Y,,Divorced,Part-Time,2023-01-29,No
CUS12630,50.0,F,British Columbia,Kelowna,"December 04, 2017",7.1,Credit Card,2,11280.46,602.0,116200.0,12,0,TRUE,Yes,App,Divorced,Student,25/04/2020,No
CUS12061,31.0,MALE,Ont.,Hamilton,16/12/2010,14.0,Mortgage,5,"$15,980.93",,"$52,900",9,0,No,Yes,online,Divorced,Part-Time,21/06/2019,Yes
CUS11565,30.0,M,QC,Montreal,15-Apr-2018,6.7,Personal Loan,2,"$11,432.62",784.0,"$94,000",12,0,No,N,In-Branch,,Full-Time,2023-11-16,No
CUS12857,45.0,female,alberta,Lethbridge,2012-06-12,12.6,Chequing,2,10211.75,0.0,52K,17,0,0,N,Mobile App,Married,Full-Time,2023-01-20,Yes
CUS13296,46.0,FEMALE,nova scotia,Halifax,06-01-2014,10.6,RRSP,1,"$2,296.94",595.0,"$33,800",11,0,FALSE,Yes,App,Divorced,Self-Employed,05/10/2015,No
CUS12731,44.0,Female,Ont.,London,26/01/2019,5.9,Personal Loan,1,"$4,566.42",756.0,,0,2,Yes,1,mobile app,Widowed,Part-Time,2021-12-06,Yes
CUS11525,68.0,female,alberta,Calgary,07-21-2020,4.4,Personal Loan,2,273.84,706.0,59700.0,13,0,Yes,Yes,branch,Widowed,,02-22-2022,No
CUS13833,61.0,MALE,NL,Corner Brook,13/10/2018,6.2,Credit Card,1,6034.65,831.0,49900.0,27,0,0,Y,In-Branch,Married,Self-Employed,2022-06-07,Yes
CUS12164,51.0,MALE,MB,Brandon,21/03/2016,8.8,Mortgage,2,13193.45,602.0,33300.0,19,0,Yes,Yes,Phone,Divorced,Unemployed,01-29-2023,No
CUS13051,24.0,male,saskatchewan,Saskatoon,2022-09-05,2.3,RRSP,1,"$13,556.70",562.0,"$36,100",18,0,Yes,No,App,Married,Retired,01-18-2023,Yes
CUS10708,33.0,female,Prince Edward Island,Charlottetown,2015-10-16,9.2,RRSP,2,2187.51,,"$65,300",17,0,N,1,Online banking,Single,Full-Time,11/02/2019,No
CUS13793,23.0,F,alberta,Edmonton,"October 26, 2010",14.2,RRSP,1,2843.31,750.0,"$28,800",22,0,No,No,Online Banking,Married,Part-Time,2020-11-05,Yes
CUS12750,44.0,FEMALE,New Brunswick,Moncton,2011-06-08,13.6,Mortgage,4,1263.29,758.0,52K,22,0,Y,1,,Single,Unemployed,15/07/2014,Yes
CUS13325,27.0,MALE,Prince Edward Island,Charlottetown,2011-02-15,13.9,TFSA,1,34268.52,,29K,11,0,Yes,No,Mobile App,Divorced,Student,14/11/2014,No
